Purchase_ID,Purchase_Date,Customer_ID,Age_Group,Gender,City,Country,Gift_Category,Gift_Item,Recipient,Unit_Price,Quantity,Total_Revenue,Unit_Cost,Profit,Profit_Margin_%,Payment_Mode,Purchase_Channel,Discount_Percent,Satisfaction_Rating
P0893,2025-12-07,C304,18-25,Female,Pune,India,Electronics,Wireless Earbuds,Self,1049,1,1049,678.47,370.53,35.32,UPI,Offline,20,3
P0894,2025-12-07,C381,36-45,Female,Surat,India,Toys,Remote Car,Family,2351,2,4702,1632.35,1437.3,30.57,Card,Offline,10,5
P0895,2025-12-04,C848,26-35,Female,Bangalore,India,Food & Sweets,Dry Fruits Box,Family,2159,1,2159,1487.33,671.67,31.11,Cash,Online,5,5
P0896,2025-12-19,C719,36-45,Female,Chennai,India,Food & Sweets,Dry Fruits Box,Friend,3637,2,7274,2496.25,2281.5,31.37,UPI,Online,5,3
P0897,2025-12-01,C431,18-25,Male,Bangalore,India,Books,Inspirational Book,Spouse,1700,1,1700,1062.03,637.97,37.53,Card,Offline,15,4
P0898,2025-12-13,C892,46-55,Female,Pune,India,Clothing,Scarf,Family,1460,1,1460,998.67,461.33,31.6,Cash,Offline,20,3
P0899,2025-12-14,C673,46-55,Female,Lucknow,India,Food & Sweets,Chocolate Hamper,Family,1860,2,3720,1314.47,1091.06,29.33,Cash,Online,20,4
P0900,2025-12-15,C889,36-45,Female,Chennai,India,Accessories,Handbag,Spouse,1958,1,1958,1429.18,528.82,27.01,Cash,Online,15,4
P0901,2025-12-17,C299,18-25,Female,Pune,India,Electronics,Bluetooth Speaker,Self,587,1,587,391.13,195.87,33.37,Card,Offline,20,3
P0902,2025-12-13,C144,36-45,Female,Indore,India,Food & Sweets,Plum Cake,Self,774,2,1548,538.9,470.2,30.37,Cash,Online,15,5
P0903,2025-12-21,C868,18-25,Male,Pune,India,Accessories,Handbag,Self,4516,1,4516,3030.31,1485.69,32.9,Cash,Online,5,3
P0904,2025-12-23,C163,36-45,Male,Ahmedabad,India,Toys,Remote Car,Family,1478,1,1478,985.1,492.9,33.35,UPI,Online,10,5
P0905,2025-12-22,C512,46-55,Male,Mumbai,India,Books,Diary,Friend,1886,2,3772,1277.67,1216.66,32.26,Cash,Online,10,3
P0906,2025-12-23,C617,46-55,Male,Indore,India,Electronics,Wireless Earbuds,Self,864,2,1728,597.27,533.46,30.87,Card,Offline,20,4
P0907,2025-12-15,C190,18-25,Male,Bangalore,India,Toys,Remote Car,Self,4319,1,4319,2958.21,1360.79,31.51,UPI,Offline,20,5
P0908,2025-12-15,C183,26-35,Female,Indore,India,Toys,Teddy Bear,Friend,585,1,585,406.98,178.02,30.43,Cash,Online,10,3
P0909,2025-12-19,C423,46-55,Male,Chennai,India,Home Decor,Decor Tree,Family,2851,1,2851,1829.9,1021.1,35.82,UPI,Online,10,4
P0910,2025-12-19,C472,36-45,Female,Indore,India,Accessories,Handbag,Friend,2667,1,2667,1796.18,870.82,32.65,UPI,Offline,5,5
P0911,2025-12-22,C915,36-45,Male,Pune,India,Food & Sweets,Chocolate Hamper,Spouse,4054,2,8108,2825.24,2457.52,30.31,Cash,Offline,0,5
P0912,2025-12-02,C218,26-35,Female,Bangalore,India,Books,Novel Set,Sibling,2615,1,2615,1752.45,862.55,32.98,Cash,Offline,10,5
P0913,2025-12-21,C467,18-25,Male,Jaipur,India,Home Decor,Decor Tree,Sibling,777,2,1554,547.94,458.12,29.48,Card,Offline,0,3
P0914,2025-12-01,C549,46-55,Female,Lucknow,India,Clothing,Winter Jacket,Sibling,1833,2,3666,1250.14,1165.72,31.8,Card,Online,10,5
P0915,2025-12-10,C141,26-35,Male,Jaipur,India,Clothing,Scarf,Sibling,3267,2,6534,2292.73,1948.54,29.82,Card,Offline,20,3
P0916,2025-12-23,C636,26-35,Male,Bangalore,India,Electronics,Bluetooth Speaker,Family,1863,2,3726,1365.56,994.88,26.7,UPI,Online,10,3
P0917,2025-12-01,C774,26-35,Male,Bangalore,India,Books,Diary,Family,4257,2,8514,2659.78,3194.44,37.52,Card,Online,5,3
P0918,2025-12-05,C801,36-45,Male,Kolkata,India,Books,Novel Set,Friend,4076,1,4076,2888.34,1187.66,29.14,Card,Online,15,5
P0919,2025-12-15,C823,26-35,Male,Jaipur,India,Accessories,Handbag,Friend,2240,2,4480,1568.59,1342.82,29.97,Card,Online,15,4
P0920,2025-12-12,C600,18-25,Male,Surat,India,Clothing,Scarf,Friend,3978,2,7956,2705.51,2544.98,31.99,UPI,Offline,10,4
P0921,2025-12-05,C611,26-35,Male,Chennai,India,Food & Sweets,Chocolate Hamper,Family,3761,1,3761,2620.8,1140.2,30.32,Card,Online,10,4
P0922,2025-12-13,C791,46-55,Male,Hyderabad,India,Accessories,Perfume,Sibling,3987,1,3987,2562.62,1424.38,35.73,UPI,Online,15,5
P0923,2025-12-24,C203,46-55,Male,Bangalore,India,Food & Sweets,Chocolate Hamper,Family,4308,1,4308,2808.57,1499.43,34.81,UPI,Offline,15,3
P0924,2025-12-10,C535,36-45,Male,Surat,India,Home Decor,Decor Tree,Sibling,3790,2,7580,2712.52,2154.96,28.43,Cash,Offline,15,5
P0925,2025-12-14,C644,46-55,Male,Bangalore,India,Clothing,Scarf,Self,3488,1,3488,2503.77,984.23,28.22,Card,Offline,5,5
P0926,2025-12-10,C140,18-25,Female,Kolkata,India,Books,Inspirational Book,Family,4227,2,8454,2566.98,3320.04,39.27,UPI,Offline,10,4
P0927,2025-12-06,C400,36-45,Female,Delhi,India,Clothing,Scarf,Sibling,2926,1,2926,1993.81,932.19,31.86,Card,Offline,0,5
P0928,2025-12-03,C647,18-25,Male,Lucknow,India,Toys,Remote Car,Friend,799,2,1598,509.2,579.6,36.27,Cash,Offline,15,4
P0929,2025-12-11,C481,18-25,Male,Surat,India,Clothing,Winter Jacket,Self,2499,2,4998,1514.63,1968.74,39.39,Card,Online,10,5
P0930,2025-12-24,C363,18-25,Female,Mumbai,India,Accessories,Handbag,Friend,3961,2,7922,2389.9,3142.2,39.66,Cash,Offline,10,5
P0931,2025-12-16,C320,46-55,Female,Lucknow,India,Food & Sweets,Dry Fruits Box,Friend,2496,1,2496,1637.71,858.29,34.39,Card,Online,20,4
P0932,2025-12-07,C119,46-55,Male,Hyderabad,India,Electronics,Bluetooth Speaker,Family,2834,2,5668,1702.55,2262.9,39.92,Card,Offline,0,3
P0933,2025-12-10,C845,46-55,Female,Indore,India,Electronics,Smart Watch,Spouse,3159,1,3159,1925.59,1233.41,39.04,Card,Offline,15,5
P0934,2025-12-15,C255,46-55,Female,Chennai,India,Toys,Remote Car,Spouse,3290,2,6580,2144.93,2290.14,34.8,Cash,Online,15,4
P0935,2025-12-12,C185,26-35,Female,Hyderabad,India,Home Decor,Christmas Lights,Family,1143,2,2286,782.04,721.92,31.58,Card,Offline,15,3
P0936,2025-12-14,C883,18-25,Female,Ahmedabad,India,Electronics,Bluetooth Speaker,Sibling,1865,2,3730,1277.03,1175.94,31.53,UPI,Offline,20,3
P0937,2025-12-07,C213,36-45,Male,Bangalore,India,Home Decor,Decor Tree,Sibling,1511,1,1511,996.3,514.7,34.06,Cash,Offline,10,3
P0938,2025-12-21,C208,36-45,Female,Chennai,India,Home Decor,Decor Tree,Sibling,2784,2,5568,1992.16,1583.68,28.44,Card,Offline,10,4
P0939,2025-12-11,C881,46-55,Male,Indore,India,Electronics,Smart Watch,Self,3777,2,7554,2268.09,3017.82,39.95,Card,Offline,15,4
P0940,2025-12-20,C615,18-25,Female,Delhi,India,Electronics,Bluetooth Speaker,Family,737,1,737,457.52,279.48,37.92,Cash,Online,5,5
P0941,2025-12-20,C908,46-55,Male,Bangalore,India,Accessories,Handbag,Sibling,1245,2,2490,751.24,987.52,39.66,Card,Online,5,4
P0942,2025-12-01,C311,46-55,Female,Chennai,India,Accessories,Perfume,Spouse,3143,1,3143,2023.93,1119.07,35.61,Card,Online,5,4
P0943,2025-12-06,C350,46-55,Male,Delhi,India,Food & Sweets,Dry Fruits Box,Self,1410,2,2820,1030.45,759.1,26.92,Cash,Offline,20,4
P0944,2025-12-23,C650,18-25,Male,Kolkata,India,Books,Diary,Sibling,1076,2,2152,800.15,551.7,25.64,Cash,Online,10,4
P0945,2025-12-17,C744,46-55,Female,Mumbai,India,Books,Inspirational Book,Self,826,2,1652,545.09,561.82,34.01,UPI,Offline,20,3
P0946,2025-12-05,C348,46-55,Male,Hyderabad,India,Accessories,Perfume,Self,3502,2,7004,2446.08,2111.84,30.15,Card,Online,15,5
P0947,2025-12-15,C438,46-55,Female,Surat,India,Home Decor,Christmas Lights,Family,2629,2,5258,1693.85,1870.3,35.57,Cash,Online,5,3
P0948,2025-12-19,C471,36-45,Female,Lucknow,India,Food & Sweets,Plum Cake,Friend,712,1,712,521.2,190.8,26.8,Cash,Offline,15,5
P0949,2025-12-23,C231,26-35,Female,Jaipur,India,Home Decor,Decor Tree,Family,2915,1,2915,2074.2,840.8,28.84,Cash,Online,0,3
P0950,2025-12-24,C620,46-55,Female,Surat,India,Food & Sweets,Plum Cake,Friend,1715,1,1715,1095.74,619.26,36.11,Card,Online,20,5
P0951,2025-12-16,C763,26-35,Female,Bangalore,India,Clothing,Scarf,Sibling,3566,2,7132,2602.51,1926.98,27.02,Card,Online,0,4
P0952,2025-12-20,C896,18-25,Male,Pune,India,Electronics,Wireless Earbuds,Sibling,2191,1,2191,1363.93,827.07,37.75,Card,Online,20,3
P0953,2025-12-04,C437,18-25,Female,Ahmedabad,India,Accessories,Perfume,Spouse,3478,1,3478,2294.69,1183.31,34.02,Cash,Online,0,4
P0954,2025-12-24,C287,26-35,Male,Lucknow,India,Food & Sweets,Dry Fruits Box,Sibling,2531,1,2531,1615.82,915.18,36.16,UPI,Online,20,4
P0955,2025-12-03,C235,36-45,Male,Chennai,India,Food & Sweets,Plum Cake,Friend,1248,1,1248,886.08,361.92,29.0,UPI,Offline,15,3
P0956,2025-12-04,C552,18-25,Female,Chennai,India,Food & Sweets,Chocolate Hamper,Self,3112,1,3112,1958.89,1153.11,37.05,Cash,Online,20,4
P0957,2025-12-04,C837,46-55,Male,Surat,India,Clothing,Scarf,Spouse,578,2,1156,421.46,313.08,27.08,Card,Online,10,4
P0958,2025-12-16,C626,36-45,Female,Hyderabad,India,Food & Sweets,Plum Cake,Spouse,4535,1,4535,2944.56,1590.44,35.07,UPI,Offline,10,5
P0959,2025-12-06,C599,18-25,Female,Ahmedabad,India,Food & Sweets,Dry Fruits Box,Sibling,3029,2,6058,1868.05,2321.9,38.33,Card,Online,5,3
P0960,2025-12-15,C450,26-35,Male,Mumbai,India,Books,Diary,Friend,2995,1,2995,2212.69,782.31,26.12,UPI,Offline,20,4
P0961,2025-12-20,C315,26-35,Female,Bangalore,India,Clothing,Scarf,Friend,4365,1,4365,3067.34,1297.66,29.73,Card,Online,5,5
P0962,2025-12-14,C898,36-45,Male,Hyderabad,India,Accessories,Perfume,Sibling,3167,2,6334,2210.64,1912.72,30.2,Card,Offline,5,4
P0963,2025-12-14,C676,46-55,Female,Delhi,India,Clothing,Scarf,Sibling,3399,2,6798,2268.68,2260.64,33.25,UPI,Offline,10,5
P0964,2025-12-23,C307,26-35,Female,Hyderabad,India,Books,Novel Set,Family,4242,2,8484,2557.59,3368.82,39.71,UPI,Offline,15,4
P0965,2025-12-15,C976,36-45,Male,Mumbai,India,Clothing,Scarf,Friend,2133,1,2133,1477.39,655.61,30.74,UPI,Offline,15,5
P0966,2025-12-23,C598,26-35,Female,Surat,India,Food & Sweets,Plum Cake,Spouse,876,2,1752,615.98,520.04,29.68,Card,Online,0,3
P0967,2025-12-10,C213,46-55,Male,Lucknow,India,Accessories,Handbag,Self,2761,2,5522,1838.05,1845.9,33.43,Card,Offline,5,3
P0968,2025-12-11,C686,36-45,Female,Lucknow,India,Food & Sweets,Plum Cake,Self,2138,1,2138,1423.35,714.65,33.43,UPI,Online,10,4
P0969,2025-12-08,C571,36-45,Female,Chennai,India,Books,Diary,Family,2259,1,2259,1464.26,794.74,35.18,Card,Online,5,3
P0970,2025-12-02,C951,18-25,Female,Delhi,India,Accessories,Handbag,Spouse,4000,2,8000,2883.64,2232.72,27.91,Card,Online,20,4
P0971,2025-12-21,C168,18-25,Male,Ahmedabad,India,Books,Inspirational Book,Self,4530,2,9060,3108.59,2842.82,31.38,Cash,Online,20,3
P0972,2025-12-14,C937,36-45,Female,Kolkata,India,Food & Sweets,Plum Cake,Friend,2063,1,2063,1475.18,587.82,28.49,Cash,Offline,0,3
P0973,2025-12-23,C857,46-55,Male,Jaipur,India,Accessories,Wallet,Spouse,3283,2,6566,2229.67,2106.66,32.08,Card,Online,20,4
P0974,2025-12-09,C976,26-35,Female,Ahmedabad,India,Toys,Teddy Bear,Sibling,2345,2,4690,1557.25,1575.5,33.59,Cash,Online,20,4
P0975,2025-12-07,C415,26-35,Male,Delhi,India,Accessories,Wallet,Spouse,1750,1,1750,1252.91,497.09,28.41,Cash,Online,5,5
P0976,2025-12-22,C313,26-35,Female,Bangalore,India,Clothing,Sweater,Sibling,3182,2,6364,2352.36,1659.28,26.07,Card,Online,5,4
P0977,2025-12-13,C126,46-55,Male,Jaipur,India,Toys,Teddy Bear,Self,4101,1,4101,2973.73,1127.27,27.49,Card,Offline,15,3
P0978,2025-12-17,C692,18-25,Male,Chennai,India,Electronics,Wireless Earbuds,Self,1521,1,1521,1133.73,387.27,25.46,Card,Offline,10,4
P0979,2025-12-17,C214,46-55,Male,Delhi,India,Electronics,Smart Watch,Sibling,1243,2,2486,834.92,816.16,32.83,Card,Offline,0,4
P0980,2025-12-21,C407,26-35,Male,Indore,India,Clothing,Winter Jacket,Sibling,1034,2,2068,767.12,533.76,25.81,Card,Online,10,5
P0981,2025-12-06,C678,18-25,Male,Ahmedabad,India,Accessories,Handbag,Friend,871,1,871,633.31,237.69,27.29,UPI,Offline,0,3
P0982,2025-12-06,C529,26-35,Male,Ahmedabad,India,Food & Sweets,Chocolate Hamper,Friend,2900,2,5800,2008.64,1782.72,30.74,Cash,Online,10,3
P0983,2025-12-13,C740,36-45,Female,Surat,India,Books,Novel Set,Family,745,2,1490,469.81,550.38,36.94,UPI,Online,10,3
P0984,2025-12-13,C880,26-35,Male,Mumbai,India,Home Decor,Christmas Lights,Self,1682,2,3364,1020.93,1322.14,39.3,Card,Online,0,4
P0985,2025-12-18,C550,26-35,Male,Hyderabad,India,Toys,Teddy Bear,Sibling,4396,2,8792,3286.03,2219.94,25.25,Card,Offline,5,4
P0986,2025-12-24,C951,26-35,Male,Chennai,India,Accessories,Wallet,Spouse,3494,1,3494,2346.81,1147.19,32.83,UPI,Online,5,5
P0987,2025-12-20,C207,26-35,Male,Hyderabad,India,Toys,Puzzle Game,Friend,1276,2,2552,819.63,912.74,35.77,Cash,Offline,10,5
P0988,2025-12-05,C435,46-55,Female,Indore,India,Home Decor,Decor Tree,Friend,4759,2,9518,3397.85,2722.3,28.6,Cash,Online,15,5
P0989,2025-12-02,C955,26-35,Male,Jaipur,India,Toys,Teddy Bear,Family,1992,1,1992,1237.91,754.09,37.86,UPI,Offline,15,4
P0990,2025-12-15,C736,36-45,Female,Mumbai,India,Electronics,Bluetooth Speaker,Family,3823,2,7646,2863.06,1919.88,25.11,Cash,Offline,10,3
P0991,2025-12-22,C976,36-45,Female,Mumbai,India,Clothing,Winter Jacket,Family,4492,2,8984,3142.1,2699.8,30.05,Card,Online,20,3
P0992,2025-12-23,C402,26-35,Female,Hyderabad,India,Toys,Teddy Bear,Sibling,4247,1,4247,2624.82,1622.18,38.2,Card,Online,20,3
P0993,2025-12-08,C894,18-25,Male,Lucknow,India,Home Decor,Decor Tree,Family,2096,1,2096,1521.7,574.3,27.4,Cash,Online,20,5
P0994,2025-12-23,C643,26-35,Female,Bangalore,India,Food & Sweets,Chocolate Hamper,Self,4867,2,9734,3314.03,3105.94,31.91,Cash,Online,20,3
P0995,2025-12-09,C150,46-55,Female,Jaipur,India,Books,Inspirational Book,Spouse,1745,2,3490,1271.66,946.68,27.13,Card,Offline,15,4
P0996,2025-12-23,C669,36-45,Male,Lucknow,India,Electronics,Bluetooth Speaker,Spouse,2957,1,2957,1807.41,1149.59,38.88,Cash,Online,0,4
P0997,2025-12-08,C500,26-35,Female,Jaipur,India,Electronics,Smart Watch,Spouse,4439,1,4439,3172.5,1266.5,28.53,UPI,Online,10,3
P0998,2025-12-24,C699,26-35,Male,Kolkata,India,Electronics,Wireless Earbuds,Friend,1650,2,3300,1020.56,1258.88,38.15,Cash,Offline,10,3
P0999,2025-12-21,C712,46-55,Male,Indore,India,Accessories,Perfume,Sibling,4764,2,9528,3233.02,3061.96,32.14,Card,Online,20,5
P1000,2025-12-24,C449,36-45,Male,Jaipur,India,Food & Sweets,Plum Cake,Family,1758,1,1758,1286.92,471.08,26.8,UPI,Offline,15,5
P1001,2025-12-04,C190,36-45,Male,Indore,India,Electronics,Bluetooth Speaker,Sibling,4491,2,8982,2845.92,3290.16,36.63,Cash,Offline,15,3
P1002,2025-12-21,C620,36-45,Female,Indore,India,Accessories,Perfume,Family,2795,2,5590,2056.31,1477.38,26.43,Card,Online,0,3
P1003,2025-12-14,C781,36-45,Male,Lucknow,India,Accessories,Handbag,Sibling,2488,2,4976,1575.42,1825.16,36.68,Cash,Offline,20,5
P1004,2025-12-19,C958,18-25,Male,Mumbai,India,Books,Inspirational Book,Friend,3634,1,3634,2508.37,1125.63,30.97,Card,Offline,15,5
P1005,2025-12-19,C984,18-25,Female,Indore,India,Accessories,Perfume,Sibling,3345,2,6690,2434.61,1820.78,27.22,Cash,Online,5,5
P1006,2025-12-14,C921,18-25,Female,Hyderabad,India,Electronics,Smart Watch,Family,3194,1,3194,2056.43,1137.57,35.62,Cash,Offline,10,3
P1007,2025-12-21,C369,26-35,Male,Ahmedabad,India,Clothing,Winter Jacket,Spouse,891,2,1782,595.84,590.32,33.13,Cash,Offline,15,4
P1008,2025-12-20,C651,26-35,Female,Hyderabad,India,Books,Novel Set,Self,4594,1,4594,2986.4,1607.6,34.99,Cash,Online,15,4
P1009,2025-12-23,C597,36-45,Female,Kolkata,India,Food & Sweets,Plum Cake,Family,2025,2,4050,1276.4,1497.2,36.97,UPI,Online,10,3
P1010,2025-12-18,C282,46-55,Male,Chennai,India,Toys,Teddy Bear,Self,3043,2,6086,2171.23,1743.54,28.65,UPI,Offline,10,3
P1011,2025-12-13,C206,36-45,Male,Pune,India,Accessories,Handbag,Friend,4864,2,9728,3207.87,3312.26,34.05,Card,Online,5,5
P1012,2025-12-23,C324,26-35,Male,Kolkata,India,Electronics,Bluetooth Speaker,Friend,2742,1,2742,1848.58,893.42,32.58,UPI,Online,10,3
P1013,2025-12-18,C681,26-35,Female,Bangalore,India,Toys,Puzzle Game,Spouse,4458,2,8916,2951.99,3012.02,33.78,Cash,Offline,20,4
P1014,2025-12-12,C340,36-45,Female,Mumbai,India,Accessories,Handbag,Friend,3481,2,6962,2313.81,2334.38,33.53,Card,Online,20,5
P1015,2025-12-04,C926,26-35,Female,Lucknow,India,Electronics,Smart Watch,Spouse,4657,2,9314,3168.18,2977.64,31.97,UPI,Offline,10,5
P1016,2025-12-14,C166,26-35,Male,Ahmedabad,India,Books,Novel Set,Sibling,4270,2,8540,2880.41,2779.18,32.54,Cash,Online,10,4
P1017,2025-12-03,C836,36-45,Female,Lucknow,India,Books,Inspirational Book,Self,1711,1,1711,1201.64,509.36,29.77,Cash,Offline,15,5
P1018,2025-12-10,C651,36-45,Female,Chennai,India,Books,Novel Set,Spouse,3746,1,3746,2619.47,1126.53,30.07,Cash,Offline,5,5
P1019,2025-12-02,C829,36-45,Male,Mumbai,India,Accessories,Wallet,Spouse,3076,1,3076,2293.57,782.43,25.44,UPI,Offline,5,5
P1020,2025-12-16,C846,18-25,Female,Mumbai,India,Electronics,Smart Watch,Self,1969,1,1969,1190.11,778.89,39.56,Card,Offline,15,4
P1021,2025-12-10,C463,26-35,Female,Hyderabad,India,Accessories,Handbag,Sibling,1634,2,3268,1025.25,1217.5,37.26,UPI,Online,10,4
P1022,2025-12-04,C636,36-45,Male,Surat,India,Electronics,Smart Watch,Self,3377,1,3377,2198.29,1178.71,34.9,Cash,Online,10,3
P1023,2025-12-13,C413,18-25,Female,Mumbai,India,Electronics,Smart Watch,Friend,4834,1,4834,2903.78,1930.22,39.93,UPI,Offline,5,5
P1024,2025-12-19,C281,46-55,Male,Ahmedabad,India,Electronics,Wireless Earbuds,Friend,1294,1,1294,892.81,401.19,31.0,Card,Online,20,3
P1025,2025-12-22,C284,26-35,Male,Kolkata,India,Food & Sweets,Chocolate Hamper,Friend,3053,2,6106,1881.16,2343.68,38.38,Cash,Online,20,4
P1026,2025-12-04,C784,18-25,Female,Chennai,India,Home Decor,Decor Tree,Family,4989,2,9978,3580.15,2817.7,28.24,UPI,Online,15,3
P1027,2025-12-16,C930,18-25,Male,Indore,India,Books,Diary,Family,840,2,1680,511.39,657.22,39.12,Cash,Offline,20,5
P1028,2025-12-07,C399,46-55,Female,Jaipur,India,Electronics,Wireless Earbuds,Sibling,3124,1,3124,2084.29,1039.71,33.28,UPI,Offline,0,4
P1029,2025-12-10,C889,18-25,Male,Chennai,India,Toys,Remote Car,Self,4465,2,8930,2883.87,3162.26,35.41,Card,Online,10,5
P1030,2025-12-13,C292,36-45,Male,Indore,India,Toys,Puzzle Game,Sibling,729,1,729,543.12,185.88,25.5,Cash,Online,20,4
P1031,2025-12-06,C326,36-45,Male,Lucknow,India,Accessories,Wallet,Friend,866,1,866,532.41,333.59,38.52,Card,Online,20,5
P1032,2025-12-23,C219,36-45,Male,Chennai,India,Food & Sweets,Chocolate Hamper,Family,870,2,1740,548.89,642.22,36.91,UPI,Offline,5,4
P1033,2025-12-08,C736,36-45,Female,Indore,India,Books,Diary,Spouse,866,1,866,538.0,328.0,37.88,Cash,Offline,5,5
P1034,2025-12-14,C486,36-45,Male,Kolkata,India,Accessories,Handbag,Family,3852,1,3852,2551.5,1300.5,33.76,Cash,Online,15,3
P1035,2025-12-04,C218,26-35,Female,Mumbai,India,Accessories,Handbag,Friend,1555,1,1555,949.45,605.55,38.94,Cash,Offline,5,5
P1036,2025-12-10,C976,36-45,Male,Mumbai,India,Clothing,Scarf,Sibling,3762,2,7524,2559.81,2404.38,31.96,UPI,Online,20,4
P1037,2025-12-04,C214,26-35,Male,Jaipur,India,Electronics,Smart Watch,Friend,4745,1,4745,3180.78,1564.22,32.97,UPI,Online,5,4
P1038,2025-12-02,C778,26-35,Male,Lucknow,India,Food & Sweets,Plum Cake,Family,4088,1,4088,2723.85,1364.15,33.37,UPI,Online,5,4
P1039,2025-12-21,C157,46-55,Female,Bangalore,India,Books,Diary,Family,1937,2,3874,1296.44,1281.12,33.07,Cash,Online,5,3
P1040,2025-12-15,C171,26-35,Female,Ahmedabad,India,Accessories,Perfume,Friend,3251,2,6502,1962.94,2576.12,39.62,UPI,Offline,0,3
P1041,2025-12-06,C841,36-45,Female,Delhi,India,Accessories,Perfume,Friend,3858,1,3858,2672.78,1185.22,30.72,UPI,Online,0,4
P1042,2025-12-04,C977,26-35,Male,Surat,India,Toys,Puzzle Game,Spouse,978,2,1956,699.57,556.86,28.47,UPI,Online,15,5
P1043,2025-12-24,C343,46-55,Female,Pune,India,Accessories,Handbag,Sibling,2813,2,5626,1877.54,1870.92,33.25,Card,Online,15,5
P1044,2025-12-06,C497,36-45,Male,Pune,India,Clothing,Sweater,Self,1682,2,3364,1169.94,1024.12,30.44,Card,Offline,5,3
P1045,2025-12-05,C960,36-45,Male,Jaipur,India,Home Decor,Wall Candles,Sibling,4935,1,4935,3691.99,1243.01,25.19,Card,Offline,15,4
P1046,2025-12-13,C236,26-35,Male,Chennai,India,Home Decor,Wall Candles,Friend,3478,2,6956,2256.88,2442.24,35.11,Cash,Online,20,4
P1047,2025-12-07,C502,26-35,Female,Mumbai,India,Home Decor,Decor Tree,Spouse,3844,2,7688,2677.73,2332.54,30.34,Cash,Offline,10,5
P1048,2025-12-06,C775,46-55,Female,Bangalore,India,Home Decor,Christmas Lights,Sibling,2133,1,2133,1387.84,745.16,34.93,UPI,Online,15,5
P1049,2025-12-19,C900,26-35,Male,Jaipur,India,Accessories,Perfume,Family,2739,1,2739,1906.85,832.15,30.38,Card,Online,5,4
P1050,2025-12-03,C187,18-25,Male,Delhi,India,Clothing,Scarf,Family,4846,1,4846,3399.12,1446.88,29.86,UPI,Offline,10,3
P1051,2025-12-12,C738,36-45,Female,Kolkata,India,Accessories,Perfume,Family,2244,2,4488,1629.37,1229.26,27.39,Cash,Online,10,4
P1052,2025-12-04,C645,46-55,Male,Ahmedabad,India,Toys,Puzzle Game,Spouse,1809,1,1809,1129.7,679.3,37.55,Cash,Offline,10,5
P1053,2025-12-04,C873,18-25,Male,Jaipur,India,Books,Novel Set,Sibling,1428,1,1428,1051.55,376.45,26.36,Card,Offline,5,3
P1054,2025-12-06,C558,18-25,Female,Indore,India,Food & Sweets,Dry Fruits Box,Spouse,3468,2,6936,2385.06,2165.88,31.23,Card,Offline,0,4
P1055,2025-12-05,C213,26-35,Female,Hyderabad,India,Toys,Teddy Bear,Self,1605,2,3210,1126.08,957.84,29.84,Card,Offline,0,5
P1056,2025-12-07,C625,36-45,Male,Kolkata,India,Food & Sweets,Plum Cake,Family,1884,2,3768,1370.96,1026.08,27.23,UPI,Online,5,5
P1057,2025-12-09,C867,46-55,Male,Pune,India,Clothing,Winter Jacket,Spouse,4177,2,8354,2717.67,2918.66,34.94,UPI,Online,20,3
P1058,2025-12-16,C489,46-55,Male,Lucknow,India,Accessories,Wallet,Family,657,2,1314,431.72,450.56,34.29,Cash,Offline,10,4
P1059,2025-12-05,C454,36-45,Male,Kolkata,India,Books,Inspirational Book,Family,3977,2,7954,2808.13,2337.74,29.39,Card,Online,15,5
P1060,2025-12-05,C925,18-25,Male,Mumbai,India,Toys,Puzzle Game,Friend,3110,1,3110,1876.73,1233.27,39.65,Card,Online,5,5
P1061,2025-12-01,C854,36-45,Male,Bangalore,India,Books,Novel Set,Spouse,1215,1,1215,730.76,484.24,39.86,Cash,Offline,10,5
P1062,2025-12-07,C863,18-25,Male,Mumbai,India,Toys,Puzzle Game,Self,1499,1,1499,1057.73,441.27,29.44,UPI,Offline,5,3
P1063,2025-12-17,C297,46-55,Male,Lucknow,India,Toys,Puzzle Game,Sibling,1150,2,2300,745.27,809.46,35.19,Cash,Online,15,4
P1064,2025-12-01,C181,26-35,Male,Hyderabad,India,Accessories,Wallet,Friend,1001,2,2002,628.37,745.26,37.23,Cash,Online,0,5
P1065,2025-12-08,C266,46-55,Female,Surat,India,Books,Novel Set,Sibling,2041,1,2041,1484.4,556.6,27.27,Cash,Offline,5,4
P1066,2025-12-22,C357,36-45,Male,Mumbai,India,Clothing,Winter Jacket,Self,2472,1,2472,1726.02,745.98,30.18,UPI,Offline,10,5
P1067,2025-12-23,C556,18-25,Male,Pune,India,Toys,Puzzle Game,Spouse,4023,1,4023,2820.55,1202.45,29.89,Card,Online,20,4
P1068,2025-12-16,C479,46-55,Female,Kolkata,India,Accessories,Handbag,Family,4192,2,8384,2981.89,2420.22,28.87,Cash,Online,5,5
P1069,2025-12-15,C432,46-55,Female,Kolkata,India,Electronics,Smart Watch,Sibling,3390,2,6780,2270.42,2239.16,33.03,UPI,Online,15,4
P1070,2025-12-21,C252,46-55,Female,Delhi,India,Toys,Teddy Bear,Sibling,3094,2,6188,2315.75,1556.5,25.15,Cash,Online,5,5
P1071,2025-12-05,C377,36-45,Male,Delhi,India,Electronics,Smart Watch,Sibling,1276,1,1276,840.49,435.51,34.13,Card,Online,10,5
